"metadata_identifier","ocean","title","location","start_date","end_date","points","description","originator","wkt"
"36ab1777-6cb0-4e52-a2ee-b90ab82fad11","North Sea","Bridlington Bay Block 1","Bridlington Bay","1979-09-13 00:00:00","1979-10-11 00:00:00",4183,"This processed bathymetric data set has been derived from an Echosounder - single beam survey. The source data was collected, validated and processed for the purpose of Safety Of Life At Sea (SOLAS). The data set must not be used for navigation or to create products that could be used for navigation.","Royal Navy","POLYGON((-0.122715881490885 54.079807984974245,-0.119431974599088 54.08205815979901,-0.119299134992842 54.08211946545066,-0.119276332150664 54.08212626491701,-0.119263403503861 54.08214760476326,-0.119184045954748 54.0822280299653,-0.117515370305027 54.083371285548125,-0.117391336137724 54.08342988638379,-0.11734767297489 54.08344365393209,-0.117314961324127 54.08348960098484,-0.117244074008717 54.08355714986996,-0.117016806997737 54.08371284808121,-0.116316679277811 54.084192487977504,-0.116311486040975 54.08419598081956,-0.116306388064884 54.084199347236414,-0.116301087515955 54.08420278390067,-0.115573952292984 54.08466568140571,-0.112826623683034 54.08641450864957,-0.112807235009275 54.08642608632556,-0.112787805983585 54.08643697098922,-0.112767201524929 54.08644779854328,-0.112664927680664 54.08649818778324,-0.112598115004493 54.086559957546136,-0.112119809849049 54.086864400556976,-0.111204007151924 54.08772774379184,-0.109974289907683 54.08888695133629,-0.108069974073279 54.09068192246292,-0.107977348913983 54.09074395795755,-0.107912988384683 54.090775039130904,-0.107906425895106 54.09079874710868,-0.107846388811907 54.09089265725085,-0.106579446805321 54.09208673330475,-0.106464968370595 54.092158650635284,-0.106335351239367 54.092213515705595,-0.106300448413493 54.09222291416222,-0.106282347223615 54.092251587250054,-0.106259373063502 54.09228165700737,-0.106232206799656 54.0923116755342,-0.106195513628162 54.092346411732535,-0.106175635324996 54.09236269462782,-0.106137151337573 54.09243890086668,-0.106128611649457 54.09245405393282,-0.106119538225026 54.09246860975106,-0.10610940097662 54.092483418700155,-0.106096152532643 54.092501147590326,-0.106084457514841 54.092515554286116,-0.106072359949315 54.092529329198555,-0.106059153072439 54.09254327708435,-0.105952625342006 54.092647925889935,-0.105936586278281 54.09266252738928,-0.105920197796564 54.0926763856655,-0.105902502449773 54.09269031034545,-0.105880079442621 54.09270675409053,-0.105860810164423 54.092719937142064,-0.105841366723886 54.092732355936604,-0.105820613197687 54.09274473600369,-0.105470589820876 54.09293975622897,-0.10544937780784 54.09295082311057,-0.105428191698759 54.09296116819212,-0.105405793760559 54.09297139585292,-0.105377953859916 54.09298327076543,-0.105354465906521 54.09299261540667,-0.105331163910693 54.09300124641069,-0.105306686525452 54.093009668017054,-0.105281237735896 54.09301777870052,-0.105255875736479 54.093025241208075,-0.105230856567197 54.093032010451985,-0.105204718560727 54.09303848190432,-0.105172598733642 54.09304571651907,-0.105145796648467 54.09305116920211,-0.105119488400732 54.09305596085748,-0.10509213701286 54.09306037142268,-0.104683073946046 54.093117945437264,-0.104557049611193 54.09336747441324,-0.104548092339046 54.09338329308684,-0.104538543562385 54.093398479044666,-0.104527845422461 54.09341391947944,-0.104513835437888 54.0934323859278,-0.104501442236034 54.09344738200419,-0.104488603082043 54.09346170539342,-0.104474567887202 54.09347619289518,-0.104459426955353 54.093490696632486,-0.104443809865676 54.09350461352069,-0.104427900007823 54.09351782926013,-0.104410767896909 54.09353111593942,-0.104389104413223 54.093546821653455,-0.104370530639565 54.093559421226296,-0.104351822292333 54.09357130318563,-0.104331886393783 54.09358316169809,-0.103836841710957 54.09385896426082,-0.103815628794876 54.093870030845224,-0.103794441812068 54.0938803756303,-0.103772042978411 54.09389060297798,-0.103744201998118 54.09390247750171,-0.10372071316069 54.09391182181525,-0.103697410313309 54.09392045249446,-0.103672932059245 54.093928873759936,-0.103647482392086 54.09393698408932,-0.103622119542777 54.09394444624423,-0.103597099558689 54.093951215140585,-0.103570960724897 54.093957686230105,-0.103538839909749 54.09396492039934,-0.103512037023365 54.09397037271089,-0.103485728011513 54.09397516400188,-0.103458375851977 54.09397957418851,-0.103263891023813 54.094006943915964,-0.103147463532351 54.09423744902112,-0.103138505530851 54.094253267581564,-0.103128956034397 54.09426845341951,-0.103118257142187 54.094283893720586,-0.1031042462328 54.09430235999463,-0.103091852258948 54.09431735591739,-0.1030790123469 54.094331679147956,-0.103064976363655 54.09434616647676,-0.103049834620011 54.094360670027925,-0.103034216728899 54.09437458672463,-0.103018306087698 54.094387802269324,-0.103001173165752 54.09440108873935,-0.102982116286035 54.09441490384148,-0.10297829536154 54.0944187591243,-0.102963439455361 54.094432714238195,-0.102948167518443 54.09444609917919,-0.10293264443246 54.094458815479804,-0.102915963308524 54.094471606050554,-0.102894904311604 54.094486737103296,-0.102876880748373 54.09449888211921,-0.102858751598052 54.0945103452099,-0.102839457720709 54.094521796070886,-0.102446350357716 54.09474079273629,-0.102435897528804 54.094746427927646,-0.102425591702483 54.094751804050894,-0.102414830792553 54.094757235189476,-0.102401571839334 54.09476370862108,-0.10239051437086 54.09476892989062,-0.102379632416182 54.09477389829821,-0.102368290230592 54.094778904107734,-0.102356473227436 54.09478394388582,-0.102344858470221 54.09478872887478,-0.102333446986452 54.09479326829079,-0.10232157209532 54.09479782733522,-0.102306989079354 54.09480322809364,-0.102294866769875 54.094807556311174,-0.102282974623125 54.094811647296304,-0.102270617877057 54.09481574005229,-0.102257964763868 54.09481977208178,-0.102245386813303 54.0948236249934,-0.10223306492916 54.09482725002917,-0.102220279243324 54.09483085897059,-0.102204621689005 54.094835094644466,-0.102191641958963 54.09483845575067,-0.102178943102539 54.0948415993133,-0.102165783228185 54.09484470898535,-0.102152149758167 54.0948477792312,-0.102138823831752 54.09485063413896,-0.102125802383439 54.09485328276705,-0.102112324675249 54.094855879853434,-0.102095860494927 54.09485887796681,-0.102082245437261 54.09486121445032,-0.102068957158338 54.0948633568014,-0.102055219331432 54.09486543018035,-0.10199587973588 54.09487378011952,-0.101826034655428 54.09521001182838,-0.101821775483417 54.09521796414096,-0.101817423255116 54.09522564888884,-0.101812723704857 54.0952335150298,-0.101806747345294 54.0952430179981,-0.101801612448305 54.09525078954397,-0.10179641446539 54.0952582905206,-0.101790849720277 54.09526595914941,-0.101784902659852 54.095273796743975,-0.10177891402499 54.095281354243824,-0.101772892544813 54.0952886393284,-0.101766486432769 54.09529607760639,-0.101758450957179 54.0953050407469,-0.101751634226861 54.09531235183772,-0.101744815032576 54.09531938983386,-0.101737594983789 54.095326565908564,-0.101730066614672 54.09533377649415,-0.101722450978464 54.09534080986827,-0.10171486327028 54.09534757063767,-0.101706860201543 54.09535445377954,-0.10169690309307 54.09536272372774,-0.101688521160832 54.095369449266435,-0.101680197429128 54.0953759038578,-0.101671445609487 54.095382464591395,-0.101662250100279 54.09538913036994,-0.101653137764601 54.095395519272884,-0.101644113652799 54.09540164004609,-0.101634650558867 54.09540785027687,-0.101622942182836 54.095415285528574,-0.101613138463241 54.095421310436734,-0.10160345261319 54.095427071180936,-0.101593318766672 54.0954329043149,-0.101098233855841 54.095708695193636,-0.101087780600373 54.09571433026346,-0.101077474359439 54.09571970626696,-0.101066713022615 54.09572513728055,-0.101053453550604 54.0957316105583,-0.101042395655353 54.09573683169957,-0.101031513286263 54.095741799981006,-0.101020170674409 54.09574680565913,-0.101008353232956 54.09575184530037,-0.100996738050494 54.095756630154916,-0.100985326154267 54.095761169438916,-0.100973450839374 54.09576572834606,-0.100958867309526 54.09577112893595,-0.100946744578201 54.09577545701345,-0.100934852022725 54.095779547861305,-0.100922494857177 54.095783640474714,-0.100909841319693 54.095787672358234,-0.10089726295248 54.09579152512485,-0.100884940665091 54.09579515001863,-0.100872154565856 54.095798758812755,-0.10085649651136 54.09580299430638,-0.100843516371632 54.09580635526318,-0.100830817119171 54.095809498679735,-0.100817656839287 54.095812608200426,-0.100804022954137 54.095815678289576,-0.100790696626782 54.09581853304422,-0.100777674791337 54.095821181522766,-0.100764196687212 54.0958237784544,-0.10075717927411 54.09582505620212,-0.100750175646644 54.09598114438874,-0.100753626155853 54.09598191308147,-0.10076004932545 54.0959833794486,-0.100766639115988 54.09598492044034,-0.100774624906317 54.095986832506185,-0.100781170920607 54.09598843666639,-0.100787509028264 54.09599002577671,-0.100794009513755 54.09599169267603,-0.100800638704232 54.095993430660876,-0.100807091920703 54.09599515985307,-0.100813338179572 54.09599687000503,-0.100819742399323 54.09599866102714,-0.100827498341618 54.096000875995,-0.100833851850255 54.096002728367495,-0.100839999571927 54.09600455772983,-0.100846300668383 54.09600647095689,-0.100852772746802 54.09600847569573,-0.100859019744193 54.09601044926511,-0.100865062345584 54.09601239587901,-0.100871253571396 54.09601442926235,-0.100878746454351 54.096016937647725,-0.100884880251336 54.096019030300646,-0.100890811262168 54.09602109208165,-0.100896885987933 54.09602324344395,-0.100903425151105 54.096025602360484,-0.100909439179466 54.096027811856196,-0.100915252248699 54.096029986596584,-0.100921203969507 54.09603225363421,-0.10092840170819 54.09603504469614,-0.100934289528145 54.09603736866868,-0.100939978431169 54.096039654039735,-0.100945800773936 54.09604203432512,-0.100951772314849 54.09604451845732,-0.100957527621653 54.09604695441828,-0.100963086266661 54.096049347972915,-0.100968772996626 54.096051838957315,-0.100975644769699 54.09605490074442,-0.100981261400596 54.09605744608533,-0.100986683835428 54.0960599452605,-0.100992228863286 54.09606254427652,-0.100997866910377 54.09606523153572,-0.101003338850772 54.09606788353104,-0.101008619268902 54.09607048565066,-0.101014016656962 54.096073189915415,-0.101020533038784 54.096076509317065,-0.101025854429508 54.0960792651271,-0.101030987176696 54.0960819674048,-0.101036231145322 54.096084774022444,-0.10104159997546 54.09608769504512,-0.101046765118073 54.096090551718966,-0.101051744697927 54.096093351261196,-0.101056829631668 54.09609625722645,-0.101062962718278 54.09609982002887,-0.101067966082031 54.0961027745076,-0.101072787162489 54.09610566831663,-0.101077707616456 54.09610867051783,-0.101479180387074 54.096357671179256,-0.101558655559648 54.09642683711558,-0.101615328813226 54.09649957103999,-0.101643409381706 54.096663413985524,-0.101642418067461 54.096665917383554,-0.101569729207525 54.09675887302808,-0.100573868750841 54.0975566631986,-0.104690815136795 54.102778943515276,-0.104446786087159 54.10307543251959,-0.102699711443889 54.10400398003176,-0.101160667859731 54.10442599062343,-0.101116734568882 54.104436360409984,-0.101063136935325 54.10444705397963,-0.101017541439549 54.10445454659201,-0.100213988780926 54.10455916644581,-0.097307042482788 54.104937591689165,-0.096147952435145 54.105367352596794,-0.096143049356942 54.105369143780045,-0.096137154728638 54.10537126534769,-0.096132211496279 54.105373018003476,-0.096126565348909 54.10537498986799,-0.096121582838868 54.105376703685515,-0.096115594158326 54.10537873225307,-0.096110573254164 54.105380406928425,-0.092513716827328 54.10656147870438,-0.088203506009509 54.10797655728212,-0.088189533915318 54.10798094913176,-0.088172646830146 54.107986026251815,-0.088158410956692 54.10799011515754,-0.086627982495805 54.10840949631233,-0.086605063888457 54.10841531051315,-0.086577304635524 54.108421802236464,-0.086553854547863 54.1084268317258,-0.085829797868829 54.108568380757944,-0.085798932859815 54.108597851292245,-0.085738605196346 54.10864308595847,-0.085656962510455 54.10869180103786,-0.085580915291592 54.10872793939347,-0.081581571326198 54.11022421711903,-0.081498596999735 54.11024837035814,-0.081395156840159 54.110270762191085,-0.081305346099086 54.11028401197136,-0.081193626406774 54.11029319634203,-0.081101075508029 54.11029493834067,-0.080991148441221 54.11029008722788,-0.08090007863574 54.11028024199561,-0.0807283655066 54.11025025021331,-0.080675173376922 54.11023868563364,-0.08061329540276 54.110222455947884,-0.080563127374202 54.1102069106734,-0.080522959531859 54.110192416117016,-0.08050372529494 54.110213847245554,-0.080466907537718 54.110249073990154,-0.080434129321733 54.110276270713335,-0.080391434072613 54.110307189786454,-0.0803528946971 54.110331639878794,-0.079877781090996 54.11059604835536,-0.079834139506456 54.110617333298435,-0.079779279056495 54.11064070553382,-0.079731282460935 54.11065846126657,-0.079669420482057 54.11067815131941,-0.079617890126217 54.11069207402522,-0.079554603742869 54.110706306749364,-0.079500421352977 54.11071615819938,-0.078863957415356 54.11080555352508,-0.078808049920796 54.11081116488535,-0.078740650426866 54.11081528780714,-0.078683974691359 54.110816563321364,-0.078613645207485 54.11081544038367,-0.078557171007709 54.110812358225715,-0.078490252057475 54.110806090666884,-0.078434945720793 54.11079870357691,-0.077856271701521 54.110697618287645,-0.077716018097388 54.11097481124895,-0.077696333953969 54.11100606564533,-0.077668709854807 54.111042423533185,-0.077642251055481 54.11107190087842,-0.07760543011467 54.1111071267159,-0.077572649353389 54.11113432263444,-0.077529951101554 54.11116524066269,-0.077491409255642 54.11118968981436,-0.077016267762517 54.111454086720414,-0.076972623824729 54.11147537060283,-0.076917760651417 54.11149874150728,-0.076869761860055 54.111516496077535,-0.076807897272747 54.11153618463436,-0.076756364916125 54.11155010609574,-0.076693076274435 54.11156433729362,-0.076638892113021 54.11157418743857,-0.076002409192811 54.111663567452965,-0.075946500186336 54.11166917746989,-0.07587909905304 54.11167329877405,-0.075822422091071 54.1116745729296,-0.075752091273028 54.111673448307855,-0.07569561615323 54.11167036479912,-0.075628696294306 54.1116640956416,-0.075573389359785 54.111656707231944,-0.075044049209205 54.11156422804464,-0.075049648666394 54.111577995019545,-0.075059195879504 54.111610845258575,-0.075066209331839 54.111650447841875,-0.075068377289109 54.111683749244186,-0.075066462595057 54.11172507314882,-0.075062859375579 54.11174785420683,-0.07506038794042 54.11177068729977,-0.075051339697209 54.111811683231366,-0.07504038225473 54.111844381178,-0.075022970127485 54.111882860764666,-0.075004842570554 54.111914438618456,-0.074970447905082 54.11196349591989,-0.074944711335193 54.11201435211557,-0.074925024653004 54.112045606042045,-0.074897397484895 54.11208196327588,-0.074870936098006 54.11211143999851,-0.074834111937731 54.11214666497377,-0.074811605096983 54.11216533533835,-0.074790034119705 54.112184383263326,-0.074747311058674 54.11221722846442,-0.074709996010114 54.112242326519855,-0.074662170858867 54.112270535320505,-0.074619599395957 54.11229255687656,-0.074548065239122 54.11232493701137,-0.074482498349533 54.11236141862269,-0.074438852203165 54.112382701586746,-0.074383986456667 54.112406071339,-0.074335985575674 54.11242382490297,-0.074274118486857 54.11244351216492,-0.074238738512128 54.112453068966964,-0.074203847714957 54.11246322768433,-0.074138897181787 54.11247912100862,-0.074085222942935 54.11248989392354,-0.074019799443492 54.11250027311991,-0.073964191126759 54.11250683747848,-0.073874685253366 54.11251386384153,-0.073786856842183 54.112526195249124,-0.073759057884014 54.11252953745836,-0.073725586334752 54.112532895360246,-0.073697474852837 54.1125351621466,-0.073662182624971 54.112537319427304,-0.073633879001621 54.11253850108339,-0.073599947832736 54.11253926325532,-0.073571573273411 54.112539354721314,-0.073538590787114 54.11253882672647,-0.073646609199463 54.11265659024044,-0.07367823695157 54.11270046162921,-0.073707451779439 54.11275460212047,-0.073724624073553 54.11280116630972,-0.07373650503211 54.1128591853412,-0.073725607163937 54.11295384105904,-0.073677724180552 54.11306184352869,-0.073608638748297 54.113147593701264,-0.073550090739077 54.11319483362716,-0.07349643536094 54.11323055766561,-0.073425976513298 54.113269443094076,-0.073361938349461 54.11329867276229,-0.073358476278102 54.11329996749277,-0.073367386147605 54.11330651038275,-0.073377499515226 54.11331423542886,-0.073822027208038 54.113667566003556,-0.073832741399073 54.113676474903656,-0.073845175333997 54.11368729820422,-0.07385523062626 54.11369646840493,-0.073867402619827 54.113708109028806,-0.073876780578848 54.11371752371892,-0.073887593277661 54.113728932218926,-0.073896276710141 54.113738574139134,-0.074871605234306 54.11487998930062,-0.07487979373841 54.114890122267234,-0.074889138827499 54.11490237563897,-0.074896560238603 54.11491271054548,-0.074905367080014 54.1149257703074,-0.074912007011259 54.114936287120436,-0.07491948163261 54.114948975884445,-0.074925327211514 54.11495965421804,-0.07521265420103 54.11552708241615,-0.075223197953623 54.11555267727631,-0.075233096403667 54.115583623651126,-0.075239086889088 54.11560972121401,-0.075243678697664 54.115642408371215,-0.075245051896378 54.11566872981755,-0.075243923071106 54.1157002108836,-0.075240664292632 54.115726475001104,-0.074683985877762 54.11834023876651,-0.07467509235061 54.11836526340522,-0.074674637999861 54.11838412671405,-0.074658369002166 54.11846050883142,-0.074553222174324 54.11895416060034,-0.073610947062989 54.11945435253203,-0.069620041060801 54.11965883453198,-0.059031615055238 54.11973502553137,-0.049690185050449 54.119573124530646,-0.049301498050498 54.11906274253017,-0.049067622050641 54.11852212252967,-0.04865147105093 54.117493584528766,-0.05158981808914 54.04302122446373,-0.052354678090012 54.04205671546296,-0.053221283887471 54.04102834460737,-0.053510911067112 54.04081935720952,-0.053530590418836 54.04066128726511,-0.054039849091875 54.04005692846132,-0.056927717093616 54.039566331461046,-0.060890186095902 54.039103015460896,-0.066041616098794 54.038662986460814,-0.070865264101467 54.0383254304608,-0.075153856103757 54.038201122460954,-0.088323681110656 54.03812146546168,-0.090620371111808 54.0382114364619,-0.105290503119174 54.0387999554633,-0.106192971119579 54.03893396246346,-0.117268519124493 54.040719708465694,-0.11737737905144 54.041100802065,-0.116438835880549 54.0419951201625,-0.116393886455946 54.042030628203484,-0.107653819663754 54.04780845125252,-0.106947132788652 54.04827552389067,-0.101743917354679 54.0517140442889,-0.101663571899837 54.0517554732968,-0.10155991269048 54.05179683514639,-0.101464773580272 54.051825427561056,-0.101340689294122 54.05185195772301,-0.101236548292246 54.05186597290686,-0.101111943043349 54.05187341572262,-0.10100513998084 54.05187200046958,-0.100336494330355 54.05181406539199,-0.100563798574665 54.05195255581732,-0.100630039208904 54.05200496577942,-0.100693633758443 54.052071719544884,-0.100735052249491 54.052132316982224,-0.100769394880224 54.05221020366423,-0.100783268984794 54.052275006133605,-0.100782850633254 54.05235153230082,-0.100768268226827 54.052416280916226,-0.099957338956115 54.05420781754597,-0.099953251162763 54.05421626038662,-0.099948131248942 54.05422618287035,-0.099943551509976 54.05423453785786,-0.099937360482655 54.05424519996732,-0.099932294320245 54.0542534570429,-0.099926025258004 54.054263148525074,-0.099920478568774 54.05427129808341,-0.099457539136362 54.05491890839227,-0.095823655999596 54.06000160364666,-0.095805031837028 54.06002440961173,-0.095780812102264 54.06005064432102,-0.095758434693989 54.0600722510729,-0.095362458841517 54.060415034379474,-0.095190248870982 54.06050191680901,-0.094956651827476 54.06056726344126,-0.094733405932033 54.06059100613627,-0.094308583762605 54.06056941738402,-0.094517286943796 54.06082981293184,-0.094552674823745 54.060896304352326,-0.094575613861824 54.06097672038472,-0.094579059378307 54.06104636520299,-0.094398319267119 54.06202636935943,-0.094386530915021 54.06206385069091,-0.094367066922279 54.062107272387514,-0.09434590468585 54.06214329960629,-0.09251831501131 54.064633235414895,-0.092516191157021 54.06463608097857,-0.092513647262127 54.06463943361576,-0.09251146455896 54.06464226372862,-0.092099830217641 54.065167447618144,-0.092074914609589 54.065194738030435,-0.091959200000406 54.06530484823032,-0.093077269082935 54.065594539918976,-0.093221522512538 54.06565526205672,-0.095482111706508 54.06710147171477,-0.095482859162656 54.06710195110242,-0.095483584392353 54.067102417428565,-0.095484329764917 54.06710289793688,-0.095485218646537 54.067103472430226,-0.095485961931124 54.067103954056364,-0.09548668310311 54.06710442255452,-0.095487424294752 54.06710490529529,-0.095488216563719 54.06710542262904,-0.095488955657493 54.06710590648118,-0.095489672753099 54.06710637713924,-0.095490409744643 54.06710686209994,-0.095491288605776 54.067107441902664,-0.095492023489956 54.06710792796853,-0.09549273649054 54.067108400774266,-0.095493469262401 54.06710888794204,-0.095494309581552 54.06710944804944,-0.095495040236471 54.06710993631604,-0.09549574912321 54.06711041125695,-0.095496477656301 54.06711090061908,-0.095497346405246 54.06711148567066,-0.095498072811988 54.06711197612532,-0.095498777566734 54.06711245318923,-0.095499501842614 54.067112944733374,-0.095500275983795 54.06711347147669,-0.095500998123813 54.067113964106916,-0.095501698728066 54.06711444328133,-0.095502418727206 54.06711493699421,-0.09550327727356 54.06711552723376,-0.095503995127219 54.06711602202612,-0.095504691562641 54.06711650329849,-0.095505407266921 54.067116999167695,-0.096128417377655 54.06754975851023,-0.096149861810356 54.067553691159375,-0.096164237855185 54.06755649064617,-0.096178120789313 54.06755935344259,-0.096192321680617 54.06756244679876,-0.096194809481503 54.06756301799376,-0.096393059681698 54.06759937437382,-0.097194862314638 54.06767971264565,-0.097201839020542 54.06768044626229,-0.097208607346926 54.067681191627884,-0.097215562712468 54.06768199228815,-0.097223853913233 54.06768298821508,-0.097230786076316 54.06768385570449,-0.09723750931789 54.06768473092635,-0.097244416422692 54.06768566501279,-0.097251790755667 54.06768669971799,-0.097258670953008 54.06768770015133,-0.097265341910556 54.06768870429234,-0.097270746822211 54.06768954563361,-0.09727624567197 54.06769014018099,-0.097283007724428 54.06769090499896,-0.097289956354308 54.06769172564876,-0.097297376792554 54.06769263922943,-0.09730430166483 54.06769352664091,-0.09731101755375 54.067694421184015,-0.097317916814494 54.06769537511968,-0.097326138482411 54.06769655373052,-0.097333010284684 54.06769757393488,-0.097339672818813 54.0676985972452,-0.097346515322888 54.06769968344525,-0.098116764852436 54.06782593774718,-0.098123576268989 54.06782708960917,-0.098130178355979 54.06782824054944,-0.098136956820053 54.06782945780814,-0.098145029887273 54.06783095012459,-0.098148119101323 54.067831537545764,-0.098148417106512 54.06783158690068,-0.098151970021198 54.06783218495908,-0.098160095768933 54.067833574842844,-0.098166884778325 54.06783477159866,-0.098173464488845 54.0678359660509,-0.098180219299869 54.067837227981784,-0.098630603669685 54.067923759768284,-0.099531775381467 54.067986325125304,-0.099727633920652 54.06799781738362,-0.099729558084905 54.06799796447707,-0.099744343241114 54.067991113960154,-0.099769601642074 54.0679801267359,-0.099791268810969 54.06797128876689,-0.099812745661297 54.067963086298136,-0.099835286912386 54.06795504012539,-0.099859612250618 54.0679469424355,-0.09988294405716 54.0679397178732,-0.099905955721122 54.06793311050893,-0.099929991628786 54.06792673432756,-0.099959008921439 54.0679196536524,-0.099983659864923 54.06791414947738,-0.10000786558312 54.0679092350587,-0.100033040221406 54.06790462328641,-0.100085081332065 54.06789610269625,-0.100086988383926 54.06789579321614,-0.100088842467675 54.06789549501002,-0.100090751902454 54.06789519065618,-0.100093033543525 54.06789483026228,-0.100094945321613 54.067894531041006,-0.100096803958893 54.06789424280867,-0.100098718040537 54.0678939487262,-0.100100768063308 54.067893636697214,-0.100102684408344 54.067893347759714,-0.100104547444083 54.06789306952522,-0.10010646601266 54.06789278573871,-0.100108758465809 54.067892449920805,-0.100110679217963 54.0678921712912,-0.100112546496832 54.067891903077715,-0.100114469392447 54.067891629610806,-0.100765479157863 54.067799968546296,-0.100779315992847 54.06779816056311,-0.100792805370783 54.06779653372823,-0.100806735367234 54.0677949929988,-0.100823408493184 54.0677933145073,-0.100837416734941 54.06779204268105,-0.100851058121473 54.06779093824904,-0.100865129608984 54.0677899366882,-0.100880177775506 54.06778901227856,-0.100894297441344 54.06778828205539,-0.100908032424709 54.06778770475562,-0.100922185149919 54.06778724665221,-0.100939088108063 54.067786862563146,-0.100953258738167 54.067786677069684,-0.100967028505737 54.06778662937389,-0.10098120186725 54.06778671668932,-0.101078851509999 54.067788258364075,-0.101093012556248 54.06778861838958,-0.101106758272624 54.067789100499596,-0.101120891710485 54.067789732859985,-0.101137735454333 54.06779064974766,-0.101151826149933 54.067791553765424,-0.101165488830082 54.06779256362896,-0.101179521694999 54.067793738336476,-0.101194464020603 54.06779513625161,-0.101208424028589 54.06779658039082,-0.101221945168332 54.06779811368385,-0.101235817370983 54.067799825708576,-0.101252313554575 54.06780202790628,-0.101266083097827 54.06780400598293,-0.101279404799229 54.0678060561396,-0.10129305693835 54.0678082981504,-0.101407728439914 54.06782832513645,-0.101455479106834 54.067821601504086,-0.101730878766501 54.067836204286785,-0.115117692662459 54.071302281240925,-0.115289064769876 54.07143653709247,-0.115363667640165 54.07141957183751,-0.115404426781606 54.07141648531199,-0.115634240034398 54.07143598301543,-0.117728577660787 54.07197804450274,-0.117730979855186 54.07197867133772,-0.119815226680504 54.07252697121639,-0.119838900173441 54.07253371314716,-0.121532528621611 54.07305392428718,-0.121550617772972 54.073059807524366,-0.12506113985721 54.07426666808581,-0.125085314091266 54.07427561980898,-0.126692236826475 54.07491510155077,-0.12669353426435 54.074915619871305,-0.127089841043865 54.07507455872151,-0.127189508112651 54.07542290949671,-0.125609375629246 54.07734552170895,-0.125240764704687 54.0776838350181,-0.125209815146318 54.07769715338369,-0.125202732054908 54.07771874122796,-0.124380452247324 54.07847340872503,-0.12436505946852 54.078486604083366,-0.122736482721887 54.07979272352153,-0.122715881490885 54.079807984974245))"
